object_id,bike_route,street_nam,bikeway_ty,subtype,status,street_seg,overall_di,bikeway_di,vehicle_di,speed_limi,surface_ty,aaa_networ,aaa_segmen,w_n_bound_,e_s_bound_,snow_remov,segment_le,year_of_co,constructi,upgrade_ye,notes,OID_1,object_i_1,ID_DATAENT,ID_ROUTE,CHECK_FLAG,EXCL_FLAG,EXCL_REAS,ENTRY_ORDE,ADJ_ROUTE,FROM_STR,ORIG_ROUTE,ORIG_STREE,ROUTE_NAME,STRT_NAME,TO_STR,ATR_AAA_N0,ATR_AAA_S0,ATR_BIKEW0,ATR_ES_BO0,ATR_ORIG_0,ATR_OVERA0,ATR_SEGME0,ATR_SEGME1,ATR_SNOW_0,ATR_SPEED0,ATR_STATUS,ATR_SUBTY0,ATR_SURFA0,ATR_TYPE_0,ATR_TYPE_1,ATR_VEHIC0,ATR_WN_BOU,INST_COMM,INST_DT_M,INST_TMIN,INST_TYPE,INST_DATE,INST_YR,UPGR1_COMM,UPGR1_DT_M,UPGR1_TMIN,UPGR1_TYPE,UPGR1_DATE,UPGR1_YR,UPGR2_COMM,UPGR2_DT_M,UPGR2_TMIN,UPGR2_TYPE,UPGR2_DATE,UPGR2_YR,GEN_COMM,NOTES_ORIG,GEO_POINT,GEOJSON_G,GEOJSON_I,POST2019,MAPS_URL,geometry_crs,geometry
298359,Dunbar,Dunbar,Painted Lanes,NB,Active,Arterial,NS,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,50.27020521382010,,,,2657,298359,385,VAN-R36,N,N,,429,N2,Install from W19th Ave.,Dunbar,Dunbar,Dunbar,Dunbar,Install to W24th Ave.,NO,NO,2W,Painted Lanes,Painted Lanes,NS,50.27020521,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2549807,-123.1851862,3a,51.7y,190.42h,82.69t/data=!3m7!1e1!3m5!1svra5CGrU_vXb_-7nBTl1Dw!2e0!5s20120701T000000!7i13312!8i6656 . Fits with interval, between",ORIG,PL,PL,,2010,,,,,,0,,,,,,0,,,"49.25218735055088, -123.18516404107335","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18516628041553, 49.25196125999003], [-123.18516180173117, 49.25241344111172]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18516628041553, 49.25196125999003], [-123.18516180173117, 49.25241344111172]] }",0,https://www.google.com/maps/place/49.25218735055088 -123.18516404107335,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1852 49.25196, -123.1852 49.25241)"
298364,29th Ave,W 29th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,193.54878552192009,signs+paint on ground,,,2658,298364,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1819 49.24616, -123.1846 49.24617)"
298365,29th Ave,W 29th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,146.80269486632009,signs+paint on ground,,,2659,298365,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1793 49.24615, -123.1813 49.24616)"
298367,29th Ave,W 29th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,140.92533715302009,signs+paint on ground,,,2660,298367,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.166 49.2461, -123.1679 49.2461)"
298368,29th Ave,W 29th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,98.34405326432009,signs+paint on ground,,,2661,298368,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2002 49.2469, -123.2012 49.24744)"
298369,SW Marine,SW Marine Drive,Painted Lanes,NB,Active,Residential,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,104.68989245071997,Date unsure,,,2662,298369,646,VAN-R05,N,N,,84,Y,Install from Kullahun Dr,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,Install to Camosun St.,NO,NO,2W,Painted Lanes,Painted Lanes,EW,104.6898925,Residential,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"pl both sides, installed prior to 2007, no upgrades since: https://www.google.com/maps/@49.2351588,-123.1978631,3a,75y,313.95h,84.1t/data=!3m7!1e1!3m5!1sjWOykhQW60Jz97fa5Dg0zQ!2e0!5s20070901T000000!7i3328!8i1664 .",STSAT,PL,PL,Pre-2007,1997,,,,,,0,,,,,,0,,,"49.23722768871788, -123.20530063207742","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.20463753140828, 49.23704555420938], [-123.20596373274655, 49.23740982322637]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.20463753140828, 49.23704555420938], [-123.20596373274655, 49.23740982322637]] }",0,https://www.google.com/maps/place/49.23722768871788 -123.20530063207742,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2046 49.23705, -123.206 49.23741)"
298370,SW Marine,SW Marine Drive,Painted Lanes,NB,Active,Residential,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,28.99048388181997,Date unsure,,,2663,298370,653,VAN-R05,N,N,,91,Y,Install from Kullahun Dr,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,Install to Camosun St.,NO,NO,2W,Painted Lanes,Painted Lanes,EW,28.99048388,Residential,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"pl both sides, installed prior to 2007, no upgrades since: https://www.google.com/maps/@49.2351588,-123.1978631,3a,75y,313.95h,84.1t/data=!3m7!1e1!3m5!1sjWOykhQW60Jz97fa5Dg0zQ!2e0!5s20070901T000000!7i3328!8i1664 .",STSAT,PL,PL,Pre-2007,1997,,,,,,0,,,,,,0,,,"49.235657818390166, -123.19958049382238","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1993960862318, 49.235608632038506], [-123.19976490141296, 49.235707004741826]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1993960862318, 49.235608632038506], [-123.19976490141296, 49.235707004741826]] }",0,https://www.google.com/maps/place/49.235657818390166 -123.19958049382238,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1994 49.23561, -123.1998 49.23571)"
298377,King Edward,W King Edward,Painted Lanes,PBP,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,20.56527133302015,,,,2664,298377,770,VAN-R72,N,N,,777,Y,Install from Quesnel Dr,King Edward,W King Edward,King Edward,W King Edward,Install to Angus Dr.,NO,NO,2W,Painted Lanes,Painted Lanes,EW,20.56527133,Arterial,Yes,50,Active,PBP,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"August 2015 - Arbutus Ridge - West King Edward Avenue Road Improvement Project - August 7th 2015, Quesnel Dr to Granville St. https://dailyhive.com/vancouver/vancouver-summer-road-closures-2015",NEWS,PL,PL,15-Aug,2015,Spring 2023 map shows its still a bike lane throughout the entire route: https://vancouver.ca/files/cov/map-cycling-vancouver.pdf,,,,,0,,,,,,0,,,"49.251097191131294, -123.15589310578144","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1557716660708, 49.25114447199991], [-123.15601454549206, 49.25104991026268]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1557716660708, 49.25114447199991], [-123.15601454549206, 49.25104991026268]] }",0,https://www.google.com/maps/place/49.251097191131294 -123.15589310578144,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1558 49.25114, -123.156 49.25105)"
298380,SW Marine,SW Marine Drive,Painted Lanes,PBT,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Shared Lanes,No,0,21.33867175652016,painted as of Oct 2016,,,2665,298380,657,VAN-R05,City Miscategorization,N,,95,Y,Install from Barnard St.,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,Install to Aldera St,NO,NO,2W,Shared Lanes,Painted Lanes,EW,21.33867176,Arterial,No,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"Contrary to city declaration of bikeway type, this section is also PBL-1 / SSNDL, installed same time as adjascent segment: https://www.google.com/maps/@49.2085733,-123.1451252,3a,75y,104.96h,82.4t/data=!3m7!1e1!3m5!1sky_oNO9AqfASrn25OtdGWA!2e0!5s2016100",ORIG,PBL,PBL-1 / SSNDL,16-Oct,2016,,,,,,0,,,,,,0,,,"49.20859188265179, -123.14432237713329","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.14417592881264, 49.20858979522246], [-123.14446882545394, 49.20859397008112]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.14417592881264, 49.20858979522246], [-123.14446882545394, 49.20859397008112]] }",0,https://www.google.com/maps/place/49.20859188265179 -123.14432237713329,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1442 49.20859, -123.1445 49.20859)"
294724,Highbury,Highbury,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,93.24101991662006,year constr- source unknown,,,2666,294724,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1877 49.26694, -123.1877 49.26659, -123.1877 49.2661)"
294727,Northern,Off Street,Protected Bike Lanes,OSS,Active,Lane,EW,2W,Off Street,,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,729.58896323972003,,,,2667,294727,545,VAN-R56,,Y,OFFROAD,584,Y,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0981 49.27181, -123.0979 49.27178, -123.0957 49.27141, -123.0954 49.27136, -123.0936 49.27092, -123.0912 49.27032, -123.0898 49.26997, -123.0891 49.26987, -123.0888 49.26984, -123.0886 49.2698, -123.0885 49.26982)"
294728,Off-Broadway,W 7th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,89.93541023181994,year const- Peter Stary,,,2668,294728,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1445 49.26544, -123.1457 49.26546)"
294734,45th Ave,E 47th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,50.56791504012013,,,,2669,294734,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0752 49.22718, -123.0757 49.22718, -123.0758 49.22718)"
294735,45th Ave,Lanark St,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,51.38731541842013,,,,2670,294735,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0758 49.22718, -123.0758 49.22765, -123.0758 49.22765)"
294743,Off-Broadway,W 8th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,Yes,0,221.15757018241994,year const- Peter Stary,,,2671,294743,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.206 49.26553, -123.209 49.26558)"
294744,Seaside,Point Grey Rd,Protected Bike Lanes,SL,Active,Off-street,EW,BD,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,179.00736854422014,4-4.5m width per 2700blk P.Grey,,,2672,294744,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1662 49.27221, -123.1652 49.27263, -123.1651 49.27264, -123.1644 49.27295, -123.1643 49.27317)"
294745,10th Ave,E 10th Ave,Protected Bike Lanes,SL,Active,Off-street,EW,2W,Off Street,,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,47.32338213822004,2009- seperated from pedestrians,2009,,2673,294745,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0795 49.26145, -123.0788 49.26144)"
294747,Midtown,Camosun,Local Street,,Active,Collector,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,44.78517791641998,,,,2674,294747,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1969 49.23564, -123.1969 49.23524)"
294749,Midtown,W 39th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,101.89655793991998,,,,2675,294749,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1882 49.23645, -123.1896 49.23645)"
294750,Midtown,W 39th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,55.81598160181998,,,,2676,294750,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.186 49.23644, -123.1861 49.23644, -123.1868 49.23644)"
294752,SW Marine,SW Marine Drive,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,43.51125009701997,upgrade to wide paint,2017,,2677,294752,42,VAN-R05,N,N,,44,Y,,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,,NO,NO,2W,Painted Lanes,Painted Lanes,EW,43.5112501,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",STSAT,PL,PL,Pre-2009,1997,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,BUF,PBBL,17-Oct,2017,,,,,,0,,https://wiki.bikehub.ca/images/f/fa/2017-10-24_CoV_Response_to_In_Service_Road_Safety_Review_SW_Marine_Improvements.pdf,"49.23467784906799, -123.1964487539561","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.19618635001376, 49.23458419591138], [-123.19671115789845, 49.23477150222461]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.19618635001376, 49.23458419591138], [-123.19671115789845, 49.23477150222461]] }",0,https://www.google.com/maps/place/49.23467784906799 -123.1964487539561,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1962 49.23458, -123.1967 49.23477)"
294753,SW Marine,SW Marine Drive,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,No,0,11.34115416571997,upgrade to wide paint,2017,,2678,294753,43,VAN-R05,N,N,,45,Y,,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,,NO,NO,2W,Painted Lanes,Painted Lanes,EW,11.34115417,Arterial,No,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",STSAT,PL,PL,Pre-2009,1997,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,BUF,PBBL,17-Oct,2017,,,,,,0,,https://wiki.bikehub.ca/images/f/fa/2017-10-24_CoV_Response_to_In_Service_Road_Safety_Review_SW_Marine_Improvements.pdf,"49.23479702832926, -123.19677859696726","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.19671115789845, 49.23477150222461], [-123.19684603603604, 49.23482255443391]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.19671115789845, 49.23477150222461], [-123.19684603603604, 49.23482255443391]] }",0,https://www.google.com/maps/place/49.23479702832926 -123.19677859696726,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1967 49.23477, -123.1968 49.23482)"
294755,SW Marine,SW Marine Drive,Painted Lanes,PBT,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,62.51751630541997,upgrade to wide paint,2017,,2679,294755,44,VAN-R05,N,N,,46,Y,,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,,NO,NO,2W,Painted Lanes,Painted Lanes,EW,62.51751631,Arterial,Yes,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",STSAT,PL,PL,Pre-2009,1997,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,BUF,PBBL,17-Oct,2017,,,,,,0,,https://wiki.bikehub.ca/images/f/fa/2017-10-24_CoV_Response_to_In_Service_Road_Safety_Review_SW_Marine_Improvements.pdf,"49.230786205551055, -123.18580701517634","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.18543419769519, 49.23064673998014], [-123.18617983265749, 49.23092567112197]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.18543419769519, 49.23064673998014], [-123.18617983265749, 49.23092567112197]] }",0,https://www.google.com/maps/place/49.230786205551055 -123.18580701517634,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1854 49.23065, -123.1862 49.23093)"
294760,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,140.22958535922021,,,,2680,294760,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0655 49.28303, -123.0636 49.28302)"
294761,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,94.83111599052021,,,,2681,294761,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0668 49.28305, -123.0655 49.28303)"
294762,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,100.93994002872021,,,,2682,294762,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0682 49.28306, -123.0668 49.28305)"
294765,Pandora,WOODLAND DRIVE,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,44.40220338002021,,,,2683,294765,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0726 49.28312, -123.0726 49.28272)"
294769,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,140.82631933342021,,,,2684,294769,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0597 49.283, -123.0578 49.28299)"
294771,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,40.43239419082021,,,,2685,294771,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0578 49.28299, -123.0572 49.28299)"
294776,Pandora,PANDORA ST,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,191.05052292262021,,,,2686,294776,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.052 49.28298, -123.0493 49.28298)"
294777,Balaclava,Balaclava,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,93.20975900092009,,,,2687,294777,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1739 49.26589, -123.1739 49.26672)"
294779,Balaclava,Balaclava,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,49.97364944342009,,,,2688,294779,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1739 49.26757, -123.1738 49.26802)"
294783,Balaclava,Balaclava,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,49.64878366502009,,,,2689,294783,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1738 49.26977, -123.1738 49.27022)"
294785,Balaclava,Balaclava,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,49.48228889482009,,,,2690,294785,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1738 49.26844, -123.1738 49.26844, -123.1738 49.26888)"
294791,Balaclava,Balaclava,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,62.92155601062009,,,,2691,294791,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1757 49.25002, -123.1757 49.25002, -123.1757 49.24946)"
294798,Cassiar,Off Street,Protected Bike Lanes,OSS,Active,Residential,NS,2W,2W,50,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,15.53722838641993,,,,2692,294798,539,VAN-R16,,Y,MIXED USE PATH,236,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0283 49.28918, -123.0283 49.28932)"
294801,Hastings Park,Off Street,Protected Bike Lanes,OSS,Active,Off-street,NS,BD,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,109.44393845102014,,,,2693,294801,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0362 49.28113, -123.0362 49.28127, -123.0349 49.28127)"
294802,Lakewood,N Lakewood Drive,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,50.27877627801997,year const- Peter Stary 2010 paint marking,2010,,2694,294802,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0616 49.28482, -123.0616 49.28527)"
294804,Gladstone,Gladstone,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,23.77160908572005,const date-source unknown,,,2695,294804,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0603 49.25021, -123.0604 49.25001, -123.0604 49.25001)"
294808,Midtown,E 38th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,81.25937940421998,,,,2696,294808,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0517 49.23586, -123.051 49.23586, -123.0506 49.23585)"
294809,Midtown/Ridgeway,E 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,100.72362955921998,,,,2697,294809,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0783 49.23687, -123.0783 49.23687, -123.0783 49.23687, -123.0769 49.23685, -123.0769 49.23685)"
294811,Midtown/Ridgeway,E 37th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,100.71299002261998,,,,2698,294811,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0755 49.23684, -123.0741 49.23682)"
